Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x374456bdbd06efa8541eeafa97ca537e2539f6ac,0,24.29,0.59,74.07,2,34.009388,66.990612,50.5,4.99895,33.666159,5,101.0,0.001523001
0x75ef5d2f364a605aaf4358f0336532414b97b1b0,1,1977.63,0.0,1977.63,1,6.259405992487337,6.259405992487337,6.259405992487337,6.25840599248734,6.25840599248734,2,6.259405992487337,0.000999999999997
0xbbc0825f36f3e3dec3b6499f02f609bea542e74f,1,1870.93,4.17,1879.27,2,3.77134923,19.50813591,11.63974257,23.27938014,23.27938014,3,23.27948514,0.000105
0x1858de90f17fb45e799521200fb28eb60e11e0e2,0,168.08,811.06,630203.4,18,0.0,4000.0,515.098463,0.011,7.149872,3566,24724.72621,-428.5233769
0x6add127bf0316aa0a77a7dd06ada5c85721d9bfd,0,0.0,0.0,2557.08,1,1.012701,1.012701,1.012701,1.01226,1.01226,2,1.01270117,0.000441
0x58192c8ad63863043f7aab263733999bb572b458,1,6076.23,50.32,12907.23,12,0.1,20.0,4.563229582715241,34.21,34.217,17,68.44844374072862,0.0144437407286249
0x517c265f45eac01389dbb3045206c1d07c7a178c,0,6.41,9.42,84104.48,4702,0.000232,3999.999518,19.065487,0.001,31.797419,10026,125584.3629,16233.03779
0xde4d569033a24637079d343bd09615d80b5cde59,1,3569.53,10122.02,307716.45,15,0.05,19.9929685,3.613842599598612,0.01253,1.6582013744736843,55,61.435324193176406,-1.576328036823594
0x2b547511af2a2a6faba5e4484f53609001a8aca2,0,2069.55,10094.54,366739.07,1,0.200017,0.218158,0.201648,0.19959,0.239811,57,6.251099871,0.016020171
0xfae752581b9fd547c1652d7a417efced94abd9e3,1,138.03,374.84,117894.88,176,0.0,1.0,0.0188964189877769,0.0,0.0132828249331569,499,3.911558730469829,0.032973849988
0x42f9f1c59ed70d5ea385957c76ddee3eaee20eae,1,31209.73,0.0,93629.2,1,0.01281154,0.01281154,0.01281154,0.0,0.003024746,4,0.01281154,0.003737302
0xcab3ce4bc96b84eee8bc5e422077963fe951bf99,0,158.96,0.0,317.92,1,101.0,101.0,101.0,0.1,50.499508,3,101.0,0.000984218
0x0644050724b45de35853c4153dcaffbc32a22ec8,0,2.48,3660.15,14650.52,3,10.77,77.98497900000002,31.887495,10.769478,31.886743,8,127.549979,0.003005425
0x2d411c7f9b5096eac22a4cc04fcb69fa6420ae5b,0,3.72,0.52,12.2,2,393.441419,1607.558581,1000.5,0.001,666.999528,5,2001.0,0.001414909
0x8c3ff04176373ae0d90972a429d62f6ffc0bc88d,0,250.67,27056.4,627310.47,19,0.046781,209.44744,40.46165300000001,1.0323950000000002,46.530043,43,930.6180097,0.017149064
0x177403c7e4f58cd52a57e97994e688baaa3a9b64,0,0.0,1771.71,226779.17,3,0.0,0.5849489999999999,0.252587,0.0,0.0,129,32.33114939,32.33114939
0x7f764bba702a2c141622b31e91bf76163881aa2e,0,164.07,0.0,328.15,1,101.0,101.0,101.0,1.0,50.499246,3,101.0,0.00150753
0xd4b0ee0176c230693569dd759a8a3cc865079d1a,1,44383.92,232.5,45081.42,3,0.69,6.0,3.96776739,11.90324547,11.90324547,4,11.90330217,5.67e-05
0x4d660ffb49ca7250a62eb20bb50dfada372a9fe9,0,3763.26,14992.81,1077405.07,15,0.04,50.0,5.815802,0.0,2.723937,155,255.8953091,-46.46172265
0x89f6d2bb5a115a28802514dab7842088a3968d40,0,6.69,23052.29,207530.77,2,0.050096,0.5,0.100225,0.049405,0.099724,18,0.902022274,0.004509883
0x3d6dc98270fccd8f6a2f53bbe125463d6c82094b,1,273284.2,460.41,277427.87,8,0.1,4.0,1.3257021775555555,11.930458598,11.930458598,10,11.931319598,0.000861
0x490D29b8669823E12EB5F72d53c27ebE7f952Ab4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x1620e371378e04c1e5cf83e4f34299bbb4e08c31,0,0.0,7696.16,200100.23,3,0.0,7.497000000000001,0.7615069999999999,0.0,0.0,27,19.79919093,19.79919093
0x5de91c0f2826163798adfbab70e06167d4427a9d,1,1656.13,0.0,1656.13,1,20.0,20.0,20.0,19.999916,19.999916,2,20.0,8.4e-05
0xbedc0aaf335267fe031e2ed9e7f9352eb084ac63,0,159.53,0.33,319.72,2,50.204463,50.795537,50.5,50.326241,50.499508,4,101.0,0.000984218
0x9d4b62503b4b7993182323effe6245f6d77e4413,1,0.0,726.18,386616.2,16,0.06109,4.99348,0.980107,17.641059,17.641059,19,17.64192016,0.0008609999999999
0xf36b756013f80b162e8713fb37df7dda0cd7f143,1,341.16,407.06,1496.43,2,0.6940000000000001,1.0,0.847,0.002,0.846139,4,1.694,0.0017219999999999
0x1ccd65d573057c388ea96cc8be30c18a6d21185d,1,0.0,25190.81,176335.7,4,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
0xaaab7c31ab03a15aa60f4df217b351677e5f07dd,1,12772.18,265.74,14898.13,8,0.0168047456601744,30.0,4.438295468207522,35.50550274566017,35.50550274566017,9,35.506363745660174,0.000861
0x45b3ccc6c02bc2c79b1663fa7fd1a28663684eca,1,15255.65,71.88,15830.67,8,0.00418892,1.0,0.60436118375,4.83477397,4.83477397,9,4.83488947,0.0001155
0x5aed8c6880ea9d7df7d019a5e3f1d34af9286544,0,81773.73,44245.07,756112.77,5,0.222393,6.865287,1.7694,0.0,1.768347,12,10.61639842,0.006319223
0x3c532955559b76455f182371b4f335ff2e646d81,0,1106.47,973.03,283974.42,37,0.7,232.3,56.276635,0.0,48.277614,271,6696.919615,-641.2776848999998
0x14592395473f1c2a5615a22f2ef8264291f6de3e,0,22.14,0.0,66.43,1,101.0,101.0,101.0,1.0,33.666149,4,101.0,0.0015539999999999
0x09d3e5ed074fa999e5dbd908024906546828da48,1,24997.14,8754.95,85014.1,4,0.41,2.0,0.952525625,0.9099349,1.90499665,6,3.8101025,0.0001092
0xfbf6f29c126382cf15795bb209ee506a174cc709,1,52366.67,426.3,279311.72,41,0.1639999999999999,100.0,16.675807,0.0,136.741102,46,683.7081,0.002590833
0xe349b26753eca84a2858901d414c612c8c8e20f9,1,0.0,52.83,400588.93,33,0.0,5.0,0.8570200000000001,29.137818,29.137818,35,29.13867945,0.0008609999999999
0x8580e674cf0a7659c07b0958c030171cc2d2258c,1,32.85,154.35,1520.53,6,0.007234435,1.993908,0.379376731,0.006486714,0.852246295,13,3.41439058,0.0054054
0xb9ef740385e8a30789c3feda51a38fe6f68fa378,0,6.12,13310.0,66580.57,1,1.095,11.09,7.433,1.0945280000000002,7.432552,10,37.165,0.002238954
0x9492363c567f654f18c63a54ae478b258ecc1b28,0,0.0,29443.68,88331.05,2,0.0,73.0,47.666667,0.0,0.0,4,143.0,143.0
0x20a7a56175872acf6d3a8566eb7af76e01900c84,1,3129.1,1.52,6366.22,70,0.0,1.0,0.8816901408450705,10.0005,31.29975,73,62.6,0.0005
0x2b0d173f7be7d9f8162b4d8056234f0e7dc563fe,0,20550.31,6513.15,628524.83,3,0.0288,15.0,5.64295,0.0,0.97114,34,28.2147505,0.0516905
0x54ef7cb98fe97ed02ecfef1726b1a3ef9f6382e9,1,17383.5,2244.04,62264.22,20,0.4,12.499832,3.8203276295,76.40630059,76.40630059,21,76.40655259,0.000252
0x9c51699b4cd43ba4f6bc81d70b21291b63e6d130,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8b0e77fe177d555408339e26921be7d76d398d8a,1,144.73,0.0,289.47,1,0.5,0.5,0.5,0.15,0.2475,3,0.5,0.005
0x8bf3969d0900543e8f6be2630df19597fb60678c,0,1.87,48.97,152.5,1,0.059228,6.0,3.955547,0.058318,3.95475,6,11.86664005,0.00238905
0x822d97d30c289bc4faa84e6b5699417a73a6fb19,0,6030.21,12579.59,68408.98,3,0.0013039999999999,0.495,0.139894,0.0,0.0,7,0.559574225,0.559574225
0x29d7d1dd5b6f9c864d9db560d72a247c178ae86b,1,4392.24,11063.85,2610902.35,211,0.0,100.0,6.463411440750962,20.2,302.44,239,1512.4382771357248,0.2382771357249603
0x8715e3e9cbe013bf54de58431a078a650b2ece1a,1,107171.34,266.85,324716.25,12,0.010517,3.445,0.982418,0.05599,3.928812,15,11.78901814,0.002583
0x1fcf54358bd20ec08d477887e895ec946b53f3fe,0,0.0,20811.74,187305.62,3,0.0,22.948,7.230411,0.0,0.0,10,65.0737,65.0737
0x1514e36187709fb3761f88d38c1e7aa2ec122c31,0,1378.57,2634.18,1351649.42,9,0.005749,7.995,0.732232,0.0,7.083645,536,357.3289966,17.31402497
0x6c4471c7a18b2340454b3f345c73a26a0981d221,0,6.2,12970.92,999219.65,16,0.0075,1950.0,139.40531299999998,0.0,145.05543899999995,151,10734.20911,0.106614403
0x5Dfe4376E321227801dc46EDdA4eeFdd47bD18e3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x64704fe4048f50eea4f6988ebb7dfd1363b97101,0,0.0,7180.23,45715.45,3,0.08469,0.910564,0.355471,1.7762639999999998,1.7762639999999998,6,1.77735635,0.001092052
0xabbd5f7d4de3c91706c73fd7d09b9ec3ed9ca697,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x3d81ae60de4a15c2d3665f4d9f9ab59fc0b0155c,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x143494359bbacc878308075c1c9fa05fcda96651,1,0.0,0.0,672.07,1,3.45,3.45,3.45,3.449559,3.449559,2,3.45,0.000441
0x2e0c6e7ce69732ebac1efc46fa3ef9b4ac8f5b4f,0,0.0,0.0,1.47,1,0.5,0.5,0.5,0.499435,0.499435,2,0.5,0.000564546
0x7dc66f5b59b34df403b96fec7e749703c157ebf8,1,0.0,0.0,180.98,1,1.0,1.0,1.0,0.99874,0.99874,2,1.0,0.00126
0x61dafa95a7fec1226e13fd80e1682d15425743bc,0,22.18,0.0,66.55,1,101.0,101.0,101.0,4.0,33.666149,4,101.0,0.0015539999999999
0x0db49185AaE1f8F4b95EBD5323C1fa3822d4FDe8,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x362f1d7c705f0d8f38786b4d6efd6ecc54199be6,1,0.0,0.0,7266.2,1,1.0,1.0,1.0,1.499517,1.499517,2,1.0,-0.499517
0x6d56b0e1a084c85007ffd69676094d66a5db739a,1,63.12,47.72,537.32,2,1.99196225,7.3,4.645981125,0.00521,1.327179562857143,9,9.29196225,0.00170531
0x7eb5064f184ffd14a38648be21e961fa6ac65045,0,41.96,1125.05,295160.55,2,0.077706,184.0,1.72873,0.99843,1.959424,478,439.0974901000001,0.186518673
0x7af1d63d4f97f82ef6c1957bc579e3be67b25470,1,45634.12,149.37,45932.85,2,2.3451298,7.351275081,4.8482024405,9.695543881,9.695543881,3,9.696404881,0.000861
0x0d202934db48341adfe26812a1d8731383b065b3,1,0.0,2087.3,34361.97,10,0.4991390000000001,1.389139,0.857957,11.152582,11.152582,14,11.15344316,0.0008609999999999
0x61a617224988608f9f4f4f422f090447a4169d09,0,5.98,0.0,17.93,2,874.9182470000002,1126.081753,1000.5,0.95,666.999528,5,2001.0,0.001414909
0xc3aa34a8b288ac4e58a2fd3ed93bcaac0cd90422,1,334.78,18588.15,115881.07,5,0.009,14.694,4.62523118,0.0085,2.134237775384616,19,27.75138708,0.006296
0x3802b5311c99845fc41c31a0ca99a27f7ba2042d,1,105837.3,12.81,211905.25,18,0.0005,20.0,5.455735698099181,6.2,49.1,20,98.20324256578526,0.003242565785266
0xcb0736e6d2cf621360df831f6eb2dc0e56128b89,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8729abb00a517bba3d615ed13e7c9c55ab311d41,1,2592.42,1702.87,25771.78,6,0.09,1.173999,0.67655,0.010416,0.675063,12,4.05930244,0.008925
0x1cf16c60540c005cc5e6f43c3e84451a5223329e,0,22.09,0.0,66.27,1,101.0,101.0,101.0,0.01334,33.666149,4,101.0,0.0015539999999999
0x9e8076079efab6da85aaccc6466992076b4cc212,0,0.0,37945.9,303567.2,8,0.024216,10.0,4.51909,0.0,0.0,9,36.15272386,36.15272386
0x2a21180d900cddc46416117903edc0ee83286408,1,0.0,34.59,3895.85,2,0.0069999999999999,0.5,0.2535,0.506,0.506,3,0.507,0.001
0x0000000086c5d614bec59dfd2c9b88f7cb57f23c,1,1192.58,32.38,1354.47,5,5.0,24.17863066,10.1005827886,60.502304943,60.502304943,6,50.502913943,-9.999391
0x0a888f0f0b772e17a2adfd62d3f15cec72c8d42f,1,1333.22,676.44,18106.57,11,0.011757,30.0,3.534949,0.8,4.859694,19,38.88444183,0.0068879999999999
0x1e071281416b20ac2cd50d2e8093b43f8526940a,1,9397.79,8.46,28878.6,32,0.0,14.0,0.574405,15.5,15.5,84,46.52680886,0.026808863
0x8cec3833621ba9a419e733e054b070f27c1c57d8,0,150192.43,15838.46,648285.1,1,0.13099,0.251732,0.198249,0.000546,0.148385,7,0.59474624,0.001206636
0x56596a550c880e262ec5b86cb296ad3f39f0c012,0,22695.66,0.0,181565.32,1,36.999582,36.999582,36.999582,0.01,4.624507,9,36.99958179,0.003528
0x457ce1722862caedc30678dea9f68ade4e48f5af,1,30771.58,244180.34,1345980.35,3,0.0041240323487959,0.04481609,0.0174850305871989,0.0,0.0050499076919067,16,0.0699401223487959,0.0093412300459154
0x5cf10557b229489e8c4670a9a7c0be38c42b1003,0,7.42,19604.51,39223.85,1,1.0,2.001935,1.500968,0.999496,1.500443,4,3.0019351010000004,0.00105
0x045f0a42c272a9f765b5e0a78c484ce37efe3ea5,0,131125.24,56578.38,658299.15,5,0.02,158.0,23.718381,0.001,0.7505,9,166.02866730000005,164.52766730000005
0x776f3b84b384fdb9fd7fc4052cdad758f3cce4d3,0,0.0,1410.8,198923.4,4,0.0,2.008416,0.89115,0.0,0.0,142,125.6521387,125.6521387
0x48aec48f0ad800ac70614f81a98eb45902931401,1,1685.47,0.0,1685.47,1,20.0,20.0,20.0,19.999916,19.999916,2,20.0,8.4e-05
0x7fdf62fef5f6c3933f9b5e370ee3090a5b706b74,0,26051.47,1927.5,207417.82,7,0.005597,337.8076779999999,105.918714,1.0,445.1428570000001,20,1376.943286,-1739.056714
0x1861b107943e6ee0ee183562a92ac5e2075f1a52,0,0.0,0.0,2.35,1,0.32,0.32,0.32,0.319441,0.319441,2,0.32,0.000559397
0x84b76b2ee84f210c848e5caaf5d98dc2fa21328a,0,31187.31,4649.56,353719.13,5,0.141736,10.60575,2.778963,0.0,0.636225,19,25.01067131,18.64842607
0xb2aaf13e786a13fbad0e4e7484e642f66c104caa,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xb92686e8518a3b8af402272f1f6ba08db9c56fb0,1,1778.49,16.54,3656.25,6,3.0,87.80648566354284,18.528798923923805,50.0,55.58622877,8,111.17279354354284,0.0003360035428398
0xc3caf142a41b0fae78a922c25fc0eecdcf0985d1,1,0.0,536.85,17935.3,6,0.01142,5.0,1.130203,7.910558999999999,7.910558999999999,8,7.911420157999999,0.0008609999999999
0xbc0e65fa532fe2493c37b84c2a1661de090ebae5,0,15.99,28969.79,144928.92,2,0.298947,10.0,6.018562999999999,0.298474,6.018043,10,30.09281657,0.002601158
0xa8fe0f9cb173ba3aa88915d15f627b2328e32c31,0,11.59,10863.28,54374.35,2,0.1,2.0,0.8448889999999999,0.101631,0.8413870000000001,10,4.22444304,0.0175078
0x2bc0e790ca7fa7e6fd767a12d707e4f1f86066c8,0,2.25,0.0,8.98,2,956.701213,1044.298787,1000.5,0.04034,500.249528,6,2001.0,0.001886545
0xbb248750f5b517067e93bb814ab777582875e861,1,2.26,0.93,20.17,10,0.0,0.4,0.2,0.036584299,0.596315792,16,2.4,0.014736832
0x6fe7cdbb8faeaa325426e8833a839f8c1d2c7b50,0,0.0,35168.05,70339.32,2,0.001,2.0,1.0005,1.994087,1.994087,3,2.001,0.00691285
0x18ec1d727320cbed7c0c63cd655ade997b292c5e,1,8.85,3356.64,84137.1,7,0.023426,3.08,0.7793329999999999,0.022586,0.778493,50,19.48332577,0.021
0xc268e4e0d212b8c3679e3d1cd5b211d8ecc6843a,0,345.1,545.58,429173.2,6,5e-05,18.469511,5.169613,0.0,0.093821,1232,103.3922662,-10.31873377
0x8209c3b284784d7dd12a907f01badd9b55372cc2,0,331.68,343.37,1681.78,2,2.0,7.6310850000000015,4.815543,0.8,3.209718,5,9.63108526,0.001932
0x8282616aff82450e0959aaab391e3e8bbd1fb89a,1,11112.17,527.62,52858.4,31,0.001,0.4,0.098054054,0.039095494,1.208365165,40,3.628,0.002904506
0x8ebc67d0aacbfb1184e4a1ee0d02da674a8c2152,0,0.0,9675.51,319291.68,3,0.0,1.017836,0.8308979999999999,0.0,0.0,34,27.41963037,27.41963037
0x938fdac116de11faf8e682e93dec3c849895e380,1,7999.35,0.0,7999.35,1,1.28892449,1.28892449,1.28892449,1.28277449,1.28277449,2,1.28892449,0.00615
0x541209ba354f7c5dcc57ff654015108c9a9d7565,0,2.86,29123.29,58252.3,2,1.25,1.899627,1.574814,1.249425,1.574282,4,3.14962741,0.001063501
0x7aee601b6889444c05edb1ee95ee5cab791c8505,0,1923.31,6407.36,1009253.53,5,0.00366,2.365484,0.5346310000000001,0.0,0.8254100000000001,218,70.57125504,0.41142208
0x3308040039809a299c4e59c1f603ffa4366ffa14,0,0.0,6479.6,226785.9,4,0.0,1.002227,0.81363,0.0,0.0,36,28.47704215,28.47704215
0xaE34b154ADA796cFEbE8a60D265d266eF809Fb05,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x781b901c543f014ef824b4df15d7234745a9af04,0,31248.23,129657.77,706120.45,3,0.029466,1.025967,0.303596,0.001232,0.213274,10,1.21438381,-0.06526118
0x5fd83f3f4c4ec2fd30d399f3060579c1cfdbb6bb,0,21.92,675.16,1394.17,1,0.389,1.178215,0.783608,0.388496,0.783145,4,1.567215,0.000924
0x376fabd3b086c4321670deeba6ab4b96a9d4e8f2,0,6.22,4288.13,433728.72,3,0.103736,11.274586,0.658375,0.095391,0.657242,202,66.49582472,0.114346012
0xd384752674cbdF4673994AB973a51fc6f114B75F,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x85236a9c02591ba62201a2da961ba40684f7dab2,0,7114.9,185539.87,585079.22,2,0.044688,10.000353,6.019344,0.044304,4.513791,7,18.05803307,0.002870162
0x781f0c81f93a25908c3aef8cc504652eee3fe3e1,1,1411.16,965.28,108135.15,16,0.0041215181499802,13.0,1.6562407665944885,0.0,0.4314835608016354,82,28.1560930321063,0.10966158
0x219a70887042001336793f185106c138726e6485,1,1870.24,267.71,16846.97,26,0.2,0.4,0.216071429,0.197157365,1.207629744,33,6.05,0.011851279
0x199eee5b6ca1aaf030c77f0b5c50e39908fd2072,1,1504.0,332.21,3672.42,2,1.0,10.0,5.5,5.0,5.4945,4,11.0,0.011
0x4496370b4f0993152f761bd3b3d1dd4e7b1b3139,1,0.0,130.4,1825.55,13,0.01,2.217121,1.021795,0.0,0.0,14,14.30513031,14.30513031
0x413b55de043c6b0dd99edd77d10d781af8e8e0c2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x39c8229a1698abe373bbf95bfca37be3e307e20c,1,89.36,212.01,102323.9,362,0.0,1.35,0.238370331,0.11423158,1.003688563,489,113.9410185,102.9004443
0x1006f68abfe6ebd96d7a4f74f811713a6e52f3ea,1,6878.77,6080.14,39675.37,1,0.008,0.03,0.019,0.0,0.00838571,6,0.038,0.00445716
0x70a84188820d61ed02b7a0ebb0b6841096950921,0,28.84,293.05,643.78,2,0.08,0.22,0.15,0.079538,0.149478,4,0.3,0.001043532
0x9ac875126f733c3e8b58d1f9a14eeb38facda757,1,236.63,586.63,7522.68,9,0.0,1.0,0.1401001194685023,0.0,0.1981206468407175,17,1.401001194685023,0.0141566668
0xc55620785ac82a885c072f2ce74e0bf119331a50,0,0.74,2441.12,36627.93,1,0.050008,0.053535,0.051229,0.049168,0.050389,30,0.768442304,0.0126
0xdef9271eae5fa7634aded26e11c733c70a1a5307,1,6818.81,690.69,63441.42,3,0.18,0.25,0.226666667,0.00047427,0.074101581,12,0.68,0.013085769
0x1ae807d7645da9f7f65a3c4a7a8deaa08bf9efa4,1,907.4,3009.54,15380.42,3,0.5,1.5,0.868592,0.14,0.371714,10,2.60577571,0.00377571
0xa399ea02599a0956ecdeec467546c7f0a14ab7fd,0,157.54,0.0,315.08,1,101.0,101.0,101.0,1.0,50.499508,3,101.0,0.000984218
0x5a921d4d283277855470a51d2950cc8c5cd42600,0,11641.32,25655.19,741406.48,11,0.002362,2.190726,0.322257,0.0,0.569458,36,7.411904302999999,0.008954195
0x9a08c41bb59e29c0b25df7a6e9d1df0fec353b0d,0,3.12,6770.08,203196.13,2,0.18004,1.016354,0.449717,0.17962,0.449297,60,13.4915242,0.0126
0x51d3ce5237b0aacb14ea4ddd1093b10afc69d40a,1,214.4,73.14,2237.28,13,0.1,9.61,2.228162875,1.199559,4.827063229166667,19,28.966117375,0.003738
0x507c18b401fc0084bade65210ae1b212eae50a2f,0,41.96,21174.68,1018398.57,25,0.00053,26.1,1.7643349999999998,0.0,1.7657779999999998,96,84.68806692,-0.069255891
0xd22167d083a5cfc2f1ccadeb842a8093b2174c5f,1,0.0,31659.31,158296.53,3,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
0xd4ff2bdca1fe1fb46cc9c51f90d113a3baa48aa9,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x660da16dd91626e8d08bf8692dc4f7b0f66ceae3,0,11.71,6427.56,83710.52,13,0.1,10.318493,2.8430720000000003,0.097289,2.841791,26,36.95994086,0.01665699
0xad588af7a8c46ad55353570b52846ad4a5ed70e4,0,162.31,0.33,325.27,2,30.003368,70.99663199999998,50.5,3.0,50.499508,4,101.0,0.000984218
0x7f7e6ef413e87da0651a4acb7a96b35c4e90de16,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x5107d9b6d70a9cb12a35311f188c7ceec59eade8,1,70579.45,10.99,70601.43,2,0.715,0.805,0.76,1.49166678,1.49166678,3,1.52,0.02833322
0x2af938e065542d7aa0f6c8a17eed9089b2c0e68c,0,27641.15,17666.58,118256.62,2,0.386496,0.644,0.5152479999999999,0.001266,0.343032,5,1.03049628,0.001401495
0xcde79393c6f0deb9b7b51579a386c853feb8e104,1,1215.31,612.83,5494.78,5,0.08,1.26431,0.610862,0.02057,1.497009,7,3.05430988,0.060291
0xabbb6bebfa05aa13e908eaa492bd7a8343760477,0,0.0,19.5,194979.25,681,2e-05,179999.361,93.315568,0.0,0.0,10000,933062.3638,933062.3638
0x4217c883eecd9581644c31794f695553ccc505e1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x1e21312d1e05a13a7d4af51fff776b93d5324111,1,16867.04,319.45,52837.3,7,0.001395,0.99,0.5651579999999999,0.001,0.337653,10,3.95610575,2.94314575
0x385275a7deaea6e70c6d4f0bd51dde3c32b96b75,0,1.93,4140.34,8284.53,2,0.290059,1.702487,0.996273,0.289633,0.995809,4,1.992545498,0.000927256
0x6eb7de1bd85b072bf35afacc2af38483174b6c79,1,140.77,273.99,11263.87,33,0.00666,125.0,8.129502804802296,2.999937,37.59879612221063,45,300.791603777685,0.0012348
0xbcf00150719d0385b24170c52a7c7b5a6f588e20,1,0.0,233.2,47091.32,10,0.030044,1.341436,0.414779,4.146744,4.146744,11,4.14779412,0.00105
0xde30fd6c04a66dbcb6b0a9e9c00718b54a588091,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x934caf37ce803e856a39722ec5fb618ad4961441,0,8.42,789.41,1071461.9,3,0.200003,3.683318,0.257271,0.191292,0.256416,2683,345.5153525,1.918274511
0x9b8b8f9b34d2fd88171c716779b14df77b09180d,0,0.0,8089.49,105163.4,2,0.0,88.0,41.538462,0.0,0.0,14,540.0,540.0
0x410b6e268898eefbfb29306195b618acb0066b7f,0,9.02,1019.21,471793.35,2,0.146717,2.672166,1.392629,0.5028600000000001,1.448489,900,639.2168512999998,0.4330801420000001
0x7355e49ba13082d3f83fd828ee6fda39738f1e55,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x46cd13ad73b0260bccec6e722c42a7b76ae19b67,1,5428.59,278.14,57057.8,44,0.09,4.995,0.7203,0.399139,4.4106,57,35.2947084,0.009911992
0xc33d3c60890caca95f957861b99cfd06a56abe57,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xba405371aeee632fedb58afd12cca6b18d3ee4de,1,1722.34,129.67,18317.28,27,0.0,3.2,0.510283572,0.0,2.230606536,43,17.85992501,0.015072722
0x2497ecd2ec7dd88e41dff727c0b6f14a85956993,0,22.45,3714.94,164422.75,6,0.034522,0.393385,0.147604,0.072525,0.150502,87,6.494584641,0.022984192
0x43d40295bfcb3158d0d1a561f31eb6ec388e8998,0,336.06,861.89,807524.02,8,0.000275,175.9,56.10541600000001,0.0,55.199817,1353,37646.73386,0.458614266
0x00595d5ec3bb583428a0304b2940a70d7f553aef,0,1790.44,450.56,13445.97,5,0.2,10.0,2.615514,0.199528,2.614933,12,15.69308421,0.003489099
0x8af1380c436fc019b8055c61d09e3ee5f182278c,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xb111eb751ae54f675377ff8e6d357c0f4f59e937,1,1.3,0.0,1.3,1,3.0,3.0,3.0,2.998425,2.998425,2,3.0,0.001575
0x612ab75c92b19d06774aa5fa75697a1ae94bef97,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x96c6cbffe2a4a5592dfeab2412f45a91f1e7b087,0,38406.87,7771.75,912999.58,2,0.010002,1.49403,0.178323,0.0001,1.065317,82,13.0176105,3.429753405
0x29593d35e4e84a90c803a45090760b3176108cfd,0,0.0,0.0,2.08,1,11.0,11.0,11.0,10.99938,10.99938,2,11.0,0.00062
0xb1c089a6559942cdbab9ad3d76c0f559a3a0c109,0,19257.99,5972.22,210496.53,1,0.862985,1.309317,1.138297,0.0,0.560559,13,3.41489215,-2.190696328
0x1fd41f2da3fcd5e61c4a6b70d387e480b6c38dba,1,18.77,62.36,6024.32,18,0.1,200.01,25.604526935312503,250.0,1229.0,98,2458.03458579,0.03458579
0xe62d3a856b8f1e687c872d57f425fb24cdb3d7d6,1,2.76,234.53,474.58,2,1.0,1.11052911,1.055264555,1.012168,1.05481098,4,2.11052911,0.00090715
0x80f08f1744e4d6d204b76749e42a6e5b685f4dfc,0,0.0,0.0,184.85,1,0.68993,0.68993,0.68993,0.6877300000000001,0.6877300000000001,2,0.68993031,0.0022
0x770056dd0c34f3f33f5bb55f2fb4f2199c41ed8a,1,23535.2,718.93,54259.67,8,0.002,0.72444082,0.2937563173248987,0.04,1.4687374866244938,12,2.9375631732489875,8.82e-05
0x3dbb35cacd5d5ef10396c7285882bc107389117a,0,0.0,44166.17,88332.33,2,0.0,144.94086299999995,72.47043199999997,0.0,0.0,3,144.94086330000005,144.94086330000005
